Date,Open,High,Low,Close,Volume
2002-01-29,1570.7,1582.65,1508.62,1519.33,323341379
2002-01-30,1525.09,1539.07,1481.46,1538.94,356374138
2002-01-31,1549.47,1554.95,1528.04,1550.17,310953448
2002-02-01,1544.42,1561.24,1515.85,1528.15,294827586
2002-02-04,1526.32,1528.3,1471.52,1479.17,306729310
2002-02-05,1468.61,1497.41,1454.77,1462.86,363253448
2002-02-06,1480.45,1480.45,1434.96,1445.96,363013793
2002-02-07,1445.11,1459.94,1413.42,1413.86,344534483
2002-02-08,1426.26,1452.17,1405.79,1452.17,309432759
2002-02-11,1451.13,1477.96,1446.69,1477.64,269798276
2002-02-12,1458.28,1484.97,1448.77,1464.76,279600000
2002-02-13,1476.25,1492.27,1471.26,1486.75,275989655
2002-02-14,1491.19,1508.25,1471.24,1474.71,289553448
2002-02-15,1477.46,1482.57,1432.96,1436.7,280124138
2002-02-19,1421.07,1424.04,1380.46,1387.27,301581034
2002-02-20,1400.83,1411.97,1364.21,1408.26,330725862
2002-02-21,1397.17,1403.31,1348.25,1348.25,316163793
2002-02-22,1351.24,1372.06,1329.93,1356.16,317127586
2002-02-25,1366.44,1414.29,1365.95,1407.99,287387931
2002-02-26,1416.1,1423.43,1382.99,1401.19,288022414
2002-02-27,1420.3,1426.25,1369.24,1378.48,314386207
2002-02-28,1386.15,1404.04,1356.04,1359.22,333729310
2002-03-01,1373.15,1435.81,1370.32,1435.41,328020690
2002-03-04,1434.69,1495.19,1422.22,1494.7,396143103
2002-03-05,1484.83,1519.36,1480.17,1498.95,357698276
2002-03-06,1488.8,1523.12,1471.66,1519.95,328806897
2002-03-07,1531.43,1538.41,1488.25,1506.81,327274138
2002-03-08,1537.03,1562.97,1532.63,1555.11,355072414
2002-03-11,1542.09,1573.42,1530.51,1553.8,304129310
2002-03-12,1510.06,1523.45,1500.42,1520.54,301750000
2002-03-13,1502.4,1512.4,1482.41,1486.27,286937931
2002-03-14,1488.36,1500.9,1476.14,1477.19,257263793
2002-03-15,1484.46,1498.52,1470.49,1495.41,292896552
2002-03-18,1511.83,1523.27,1489.35,1505.89,266756897
2002-03-19,1510.46,1519.12,1496.67,1504.67,262348276
2002-03-20,1482.1,1488.51,1451.02,1451.02,268041379
2002-03-21,1452.18,1491.31,1443.17,1488.97,276136207
2002-03-22,1483.04,1491.03,1467.16,1470.1,259475862
2002-03-25,1473.62,1481.97,1427.51,1427.6,246432759
2002-03-26,1423.57,1462.5,1423.03,1439.55,286581034
2002-03-27,1431.35,1446.11,1424.19,1436.51,280039655
2002-03-28,1447.48,1463.02,1443.29,1452.81,287051724
2002-04-01,1440.38,1481.74,1425.63,1478.52,268067241
2002-04-02,1444.95,1451.73,1410.41,1410.41,293317241
2002-04-03,1417.78,1423.47,1378.93,1394.21,293825862
2002-04-04,1385.53,1411.66,1377.88,1396.97,298563793
2002-04-05,1405.92,1412.85,1375.63,1376.72,260017241
2002-04-08,1346.77,1395.25,1342.99,1392.96,275724138
2002-04-09,1397.59,1405.1,1345.11,1345.32,286682759
2002-04-10,1356.47,1375.14,1332.68,1363.29,338865517
2002-04-11,1352.76,1360.62,1322.25,1324.65,294334483
2002-04-12,1340.66,1356.83,1325.57,1351.85,264220690
2002-04-15,1358.76,1364.24,1336.42,1355.09,228832759
2002-04-16,1382.86,1414.76,1382.86,1413.93,308877586
2002-04-17,1422.42,1426.01,1393.19,1403.71,332941379
2002-04-18,1397.75,1410.93,1369.92,1395.9,321748276
2002-04-19,1408.31,1408.31,1382.89,1385.01,289937931
2002-04-22,1365.34,1365.34,1336.99,1349.83,293641379
2002-04-23,1348.93,1357.01,1316.15,1322.81,337568966
2002-04-24,1334.87,1337.34,1300.95,1302.32,331591379
2002-04-25,1295.59,1315.02,1287.83,1302.32,339958621
2002-04-26,1310.8,1316.65,1250.82,1250.89,326515517
2002-04-29,1256.58,1267.77,1228.94,1246.75,317681034
2002-04-30,1245.65,1292.19,1243.52,1277.07,360622414
2002-05-01,1273.63,1278.02,1232.36,1267.44,377432759
2002-05-02,1262.66,1284.3,1224.66,1225.37,355231034
2002-05-03,1223.89,1224.37,1185.79,1190.74,343267241
2002-05-06,1191.53,1204.35,1160.99,1161.16,306220690
2002-05-07,1173.76,1178.88,1142.25,1159.25,368815517
2002-05-08,1212.99,1282.44,1212.76,1282.41,414351724
2002-05-09,1268.91,1281.2,1239.02,1240.41,308355172
2002-05-10,1247.09,1248.96,1186.08,1188.78,317091379
2002-05-13,1200.69,1244.02,1192.9,1241.54,284272414
2002-05-14,1287.73,1309.32,1282.1,1305.55,448813793
2002-05-15,1290.4,1350.54,1280.07,1311.05,390706897
2002-05-16,1309.25,1319.52,1296.11,1315.85,283562069
2002-05-17,1333.23,1342.43,1305.71,1325.8,284294828
2002-05-20,1309.83,1313.26,1284.74,1292.21,246431034
2002-05-21,1300.82,1309.62,1251.53,1255.91,286358621
2002-05-22,1246.08,1269.64,1233.78,1264.51,299091379
2002-05-23,1270.28,1286.82,1241.25,1286.77,303891379
2002-05-24,1269.91,1271.51,1246.81,1253.03,208774138
2002-05-28,1264.13,1264.86,1226.28,1244.82,227456897
2002-05-29,1232.16,1239.96,1218.62,1218.68,244637931
2002-05-30,1207.44,1234.51,1202.24,1227.9,273422414
2002-05-31,1237.56,1246.34,1208.21,1208.34,290074138
2002-06-03,1205.2,1213.18,1158.22,1159.15,279848276
2002-06-04,1155.81,1191.13,1151.16,1178.8,324379310
2002-06-05,1182.74,1196.67,1165.02,1195.6,281537931
2002-06-06,1183.91,1185.29,1152.04,1157.62,281079310
2002-06-07,1107.94,1156.03,1106.61,1140.24,364093103
2002-06-10,1142.51,1155.76,1132.12,1135.62,261768966
2002-06-11,1148.72,1151.3,1100.59,1100.97,292593103
2002-06-12,1092.45,1123.78,1079.28,1123.34,354710345
2002-06-13,1117.22,1133.25,1100.34,1106.54,270156897
2002-06-14,1078.69,1112.37,1055.57,1109.6,315125862
2002-06-17,1126.54,1154.18,1123.1,1149.91,274455172
2002-06-18,1139.52,1163.46,1138.31,1138.47,274096552
2002-06-19,1129.32,1133.96,1095.76,1097.54,297706897
2002-06-20,1094.53,1102.72,1058.01,1062.45,294736207
2002-06-21,1051.8,1074.77,1031.95,1035.63,338431034
2002-06-24,1023.06,1075.63,1014.76,1057.68,353553448
2002-06-25,1070.62,1073.53,1017.71,1022.74,324255172
2002-06-26,979.87,1035.53,979.87,1027.22,355472414
2002-06-27,1048.54,1050.68,1009.05,1050.64,334929310
2002-06-28,1047.56,1074.73,1042.84,1051.41,444006897
2002-07-01,1044.48,1049.88,997.97,998.17,400112069
2002-07-02,989.25,993.99,961.76,963.66,469405172
2002-07-03,957.26,995.95,950.33,995.68,458803448
2002-07-05,1018.63,1061.05,1018.63,1060.89,193268966
2002-07-08,1051.27,1066.28,1008.78,1014.33,294508621
2002-07-09,1015.27,1023.38,989.34,990.23,293831034
2002-07-10,1005.99,1005.99,958.76,959.05,318331034
2002-07-11,954.01,999.43,945.85,998.03,396263793
2002-07-12,1016,1025.61,988.25,1000.82,346437931
2002-07-15,990.98,1021.35,955.29,1021.02,365120690
2002-07-16,1012.51,1045.52,1002.17,1011.3,410217241
2002-07-17,1047.79,1060.77,1005.18,1028.74,403170690
2002-07-18,1020.82,1027.44,993.08,994.61,317648276
2002-07-19,975.06,992.84,957.65,965.45,413241379
2002-07-22,958.34,980.64,928.83,939.1,347312069
2002-07-23,943.29,954.07,896.56,896.82,386015517
2002-07-24,875.48,951.83,869.17,951.58,373756897
2002-07-25,934.93,940.93,878.01,894.45,405725862
2002-07-26,905.88,917.32,885.94,910.91,291644828
2002-07-29,935.05,970.13,931.43,970.13,335201724
2002-07-30,957.08,992.34,950.74,980.36,297977586
2002-07-31,966.05,971.85,940.91,962.1,281603448
2002-08-01,954.56,960.36,912.4,913.59,267044828
2002-08-02,913.6,916.69,878.48,892.51,244791379
2002-08-05,889.49,896.68,856.35,857.08,230468966
2002-08-06,875.53,923.74,875.53,901.91,264674138
2002-08-07,932.53,938.16,883.37,919.08,266013793
2002-08-08,915.89,948.72,898.57,947.24,262586207
2002-08-09,932.33,953.38,921.25,937.33,226508621
2002-08-12,925.68,943.27,922.36,938.98,181762069
2002-08-13,933.74,959.46,907.3,907.62,270803448
2002-08-14,912.35,968.97,904.47,968.84,280912069
2002-08-15,975.09,985.97,955.38,980.98,283250000
2002-08-16,968.05,1004.22,961.56,996.06,239513793
2002-08-19,997.39,1028.07,993.46,1026.06,256808621
2002-08-20,1014.51,1021.94,1001.84,1008.02,240739655
2002-08-21,1020.95,1038.86,1006.55,1035.47,260091379
2002-08-22,1036.16,1052.49,1023.25,1049.03,285186207
2002-08-23,1036.13,1036.66,1005.02,1010.49,235487931
2002-08-26,1017.62,1020.86,990.82,1016.79,217475862
2002-08-27,1021.5,1021.66,971.68,974.47,246958621
2002-08-28,965.57,968.66,941.6,944.83,233017241
2002-08-29,933.46,973.34,926.61,961.75,247446552
2002-08-30,951.56,964.93,941.51,942.38,187900000
2002-09-03,928.5,928.5,899.19,899.64,240389655
2002-09-04,904.82,925.26,895.41,920.98,257501724
2002-09-05,900.9,901.5,882.85,882.92,262118966
2002-09-06,911.6,932.96,910.78,922.22,227651724
2002-09-09,913.68,939.24,901.13,932.23,215093103
2002-09-10,934.43,951.46,930.19,947.72,248532759
2002-09-11,958.29,978.46,945.9,946.4,185460345
2002-09-12,935.53,935.53,914.89,915.01,205648276
2002-09-13,909.63,928.65,907.24,923.83,218194828
2002-09-16,919.1,925.9,900.89,908.48,189194828
2002-09-17,927.29,932.91,896.45,897.53,258677586
2002-09-18,884.03,906.05,876.08,895.2,270853448
2002-09-19,875.77,889.24,865.87,865.93,262263793
2002-09-20,876.75,879.87,864.13,871.6,309655172
2002-09-23,860.99,864.26,837.63,843.08,248850000
2002-09-24,830.21,861.09,830.21,843.61,287244828
2002-09-25,858.46,885.97,849.28,880.44,291662069
2002-09-26,891.02,897.45,860.81,873.74,286924138
2002-09-27,866.09,891.12,859.6,860.35,249044828
2002-09-30,848.72,852.98,825.8,832.52,290155172
2002-10-01,841.29,870.7,824.22,870.63,294458621
2002-10-02,865.13,882.77,844.61,849.55,304086207
2002-10-03,846.74,859.53,832.67,833.21,284020690
2002-10-04,842.95,844.37,809.94,815.4,273625862
2002-10-07,813.06,826.79,798.88,804.64,243077586
2002-10-08,815.22,827.78,795.25,811.5,316722414
2002-10-09,800.92,825.12,798.17,807.42,302712069
2002-10-10,809.46,852.68,801.26,849.57,316886207
2002-10-11,867.64,899.46,863.1,890.61,330239655
2002-10-14,878.75,903.15,876.21,900.75,207627586
2002-10-15,941.46,950.51,933.28,950.42,346489655
2002-10-16,911.33,929.69,906.08,910.13,273313793
2002-10-17,951.14,957.16,937.19,945.06,314265517
2002-10-18,936.43,956.17,922.31,956.13,287236207
2002-10-21,945.86,982.43,937.55,979.35,271201724
2002-10-22,954.28,977.88,951.61,963.87,297127586
2002-10-23,960.18,989.42,952.78,989.32,275572414
2002-10-24,992.5,998.54,963.08,964.91,335182759
2002-10-25,964.01,995.64,964.01,995.55,253455172
2002-10-28,1007.72,1007.72,973.28,979.55,282101724
2002-10-29,975.66,982.62,941.17,960.82,275587931
2002-10-30,968.48,995.82,960.48,986.09,288884483
2002-10-31,990.39,1006.26,981.24,989.54,303737931
2002-11-01,981.24,1020.59,974.08,1019.06,317736207
2002-11-04,1049.49,1070.51,1039.1,1046.99,409048276
2002-11-05,1033.79,1050.68,1028.22,1050.39,293927586
2002-11-06,1057.59,1065.86,1032.25,1065.86,377486207
2002-11-07,1043.73,1048.5,1019.22,1025.79,303244828
2002-11-08,1026.04,1039.27,1004.04,1008.35,276458621
2002-11-11,1004.41,1004.41,972.34,972.48,218520690
2002-11-12,982.45,1020.54,982.24,1001.94,268905172
2002-11-13,994.4,1022.41,986.65,1011.94,327824138
2002-11-14,1029.36,1057.9,1027.06,1057.83,302794828
2002-11-15,1044.3,1062.86,1036.3,1061.28,293256897
2002-11-18,1073.89,1075.51,1044.79,1045.19,304534483
2002-11-19,1037.26,1046.07,1019.07,1025.96,279367241
2002-11-20,1028.57,1071.31,1028.12,1070.53,305408621
2002-11-21,1082.92,1119.17,1081.4,1118.14,420987931
2002-11-22,1102.64,1122.51,1099.7,1116.01,337958621
2002-11-25,1118.01,1133.73,1108.47,1127.06,336620690
2002-11-26,1116.29,1119.71,1083.86,1087.49,332356897
2002-11-27,1107.97,1132.8,1105.39,1125.67,299051724
2002-11-29,1133.13,1134.6,1115.85,1116.1,145139655
2002-12-02,1144.21,1155.68,1110.24,1120.44,331991379
2002-12-03,1109.46,1109.46,1083.94,1088.8,284743103
2002-12-04,1068.94,1082.93,1055.11,1069.44,325184483
2002-12-05,1085.02,1085.63,1052.08,1053.06,252127586
2002-12-06,1038.72,1074.01,1035.55,1065.97,263758621
2002-12-09,1054.87,1055.36,1014.8,1014.84,258072414
2002-12-10,1022.39,1043.34,1019.7,1033.07,253491379
2002-12-11,1023.91,1047.74,1019.4,1036.34,245496552
2002-12-12,1047.47,1051.55,1029.41,1039.95,242796552
2002-12-13,1027.66,1027.66,1005.85,1005.85,236450000
2002-12-16,1011.89,1042.84,1008.52,1042.44,242450000
2002-12-17,1038.96,1052.59,1033.19,1040.01,230474138
2002-12-18,1029.82,1029.91,1007.92,1013.72,263724138
2002-12-19,1012.51,1035.52,999.8,1006.05,285265517
2002-12-20,1009.67,1022.74,1009.53,1013.9,343468966
2002-12-23,1012.46,1035.49,1010.84,1032.3,205700000
2002-12-24,1026.57,1034.19,1023.06,1023.29,90324138
2002-12-26,1026.44,1041.49,1013.3,1016.46,140053448
2002-12-27,1012.34,1018.16,996.1,997.85,138786207
2002-12-30,999.39,1003.31,980.74,989.89,185617241
2002-12-31,987.81,994.22,977.59,984.37,201167241
2003-01-02,995.64,1027.91,984.59,1027.86,221989655
2003-01-03,1024.47,1033.37,1018.16,1031.63,198205172
2003-01-06,1034.02,1068.49,1034.02,1061.48,270291379
2003-01-07,1063.18,1082.52,1057.16,1071.85,302717241
2003-01-08,1063.48,1065.69,1040.38,1042.52,251208621
2003-01-09,1056.61,1084.7,1056.05,1076.05,290687931
2003-01-10,1059.86,1096.45,1056.31,1087.36,284882759
2003-01-13,1101.24,1104.32,1075.96,1083,237248276
2003-01-14,1082.37,1097.71,1080.85,1094.87,229196552
2003-01-15,1096.96,1099.89,1069.96,1073.6,260875862
2003-01-16,1076.18,1084.36,1057.87,1061.46,235612069
2003-01-17,1041.43,1041.43,1017.53,1017.58,247213793
2003-01-21,1022.94,1028.32,1008.93,1008.93,233691379
2003-01-22,1005.57,1027.08,1003.58,1006.51,254744828
2003-01-23,1024.47,1039.16,1011.12,1032.67,270087931
2003-01-24,1027.7,1027.7,992.85,996.18,270405172
2003-01-27,985.08,1006.26,982.02,986.41,248327586
2003-01-28,996.88,1006.51,983.95,1001.41,242527586
2003-01-29,994.6,1022.98,980.92,1016.56,259929310
2003-01-30,1018.48,1022.21,985.16,985.52,249332759
2003-01-31,971.6,996.04,968.34,983.05,268070690
2003-02-03,987.37,997.56,981.37,987.07,216646552
2003-02-04,972.93,974.68,960.01,971.73,235887931
2003-02-05,980.75,999.16,967.59,968.97,235712069
2003-02-06,966.05,979.18,960.81,970.55,210227586
2003-02-07,980.5,983.36,951.67,957.05,211870690
2003-02-10,961.69,974.48,950.81,969.96,209731034
2003-02-11,975.52,989.32,962.44,971.61,223481034
2003-02-12,967.89,978.06,956.57,956.73,212253448
2003-02-13,959.56,959.73,938.52,951.9,225937931
2003-02-14,958.2,982.12,952.7,982.09,226794828
2003-02-18,990.21,1015.34,989.82,1014.91,224815517
2003-02-19,1011.69,1014.64,994.25,1005.88,203396552
2003-02-20,1010.5,1015.22,999.58,1001.47,227656897
2003-02-21,1002.14,1019.25,986.73,1015.92,231455172
2003-02-24,1009.14,1013.2,994.23,994.69,210772414
2003-02-25,981.52,1001.72,969.56,999.28,240682759
2003-02-26,992.91,1001.99,973.93,974.49,208118966
2003-02-27,982.51,1000.98,976.6,994.8,213467241
2003-02-28,998.26,1013.34,994.79,1009.74,233512069
2003-03-03,1015.87,1023.47,988.4,991.07,216118966
2003-03-04,991.6,994.35,982.06,982.98,210660345
2003-03-05,981.67,995.19,978.4,990.23,234584483
2003-03-06,982.04,991.69,976.55,983.96,217639655
2003-03-07,967.93,992.11,964.25,986.82,247593103
2003-03-10,977.95,982.87,962.48,964.29,193098276
2003-03-11,966.74,973.86,956.94,958.82,215817241
2003-03-12,954.66,971.39,946.79,970.54,264413793
2003-03-13,990.36,1029.84,981.58,1029.79,308462069
2003-03-14,1034.43,1042.56,1020.17,1030.45,277767241
2003-03-17,1021.97,1077.14,1018.76,1077.01,325260345
2003-03-18,1075.3,1082.2,1063.22,1082.19,281417241
2003-03-19,1078.19,1083.11,1058.81,1074.97,292184483
2003-03-20,1064.32,1089.21,1052.92,1080.24,275300000
2003-03-21,1096.3,1099.61,1078.64,1093.12,329577586
2003-03-24,1064.65,1068.46,1045.65,1047.1,227134483
2003-03-25,1051.71,1075.43,1047.06,1066.57,247800000
2003-03-26,1065.78,1074.98,1060.05,1066.3,244572414
2003-03-27,1055.7,1070.67,1049.5,1061.93,248500000
2003-03-28,1052.25,1061.83,1044.38,1046.72,235324138
2003-03-31,1028.43,1032.91,1014.96,1018.66,275220690
2003-04-01,1025.02,1031.51,1015.46,1022.63,243467241
2003-04-02,1047.39,1066.9,1047.39,1063.46,277532759
2003-04-03,1070.51,1078.76,1058.01,1064.06,249225862
2003-04-04,1067.51,1067.51,1044.37,1050.71,235655172
2003-04-07,1089.93,1091.74,1053.22,1053.28,261393103
2003-04-08,1051.75,1056.03,1041.47,1046.3,226339655
2003-04-09,1048.92,1055.89,1023.48,1023.52,226206897
2003-04-10,1024.74,1035.61,1018.17,1033.14,213001724
2003-04-11,1046.45,1051.88,1020.56,1026.15,213374138
2003-04-14,1028,1050.51,1025.8,1048.31,202351724
2003-04-15,1044.33,1058.54,1039.99,1053.08,223431034
2003-04-16,1070.64,1078.23,1051.52,1054.89,267517241
2003-04-17,1051.36,1084.81,1051.36,1083.56,283448276
2003-04-21,1083.75,1089.71,1070.86,1081.04,219167241
2003-04-22,1073.88,1103.81,1072.13,1102.44,278329310
2003-04-23,1105.45,1115.67,1096.92,1112.93,313451724
2003-04-24,1100.84,1115.36,1097.19,1108.12,286472414
2003-04-25,1100.65,1101.76,1081.34,1083.19,261332759
2003-04-28,1086.58,1110.5,1084.77,1107.13,254784483
2003-04-29,1113.05,1126.58,1103.79,1116.79,288034483
2003-04-30,1111.54,1116.85,1104.39,1106.06,279177586
2003-05-01,1104.38,1119.67,1094.42,1113.21,254113793
2003-05-02,1109.92,1137.45,1109.66,1136.35,314848276
2003-05-05,1139.6,1152.96,1132.99,1136.26,333108621
2003-05-06,1134.56,1161,1134.47,1152.78,368917241
2003-05-07,1142.88,1152.68,1131.37,1135.85,332365517
2003-05-08,1120.53,1132.28,1116.67,1118.76,279137931
2003-05-09,1129.29,1143.97,1126.13,1143.55,266412069
2003-05-12,1141.08,1163.75,1133.89,1160.42,309817241
2003-05-13,1152.75,1165.53,1148.51,1155.97,320039655
2003-05-14,1161.47,1165.2,1140.77,1148.14,313239655
2003-05-15,1155.11,1164.5,1149.04,1162.93,341746552
2003-05-16,1158.51,1162.64,1146.29,1154.48,307491379
2003-05-19,1146.74,1152.59,1112.27,1112.49,290381034
2003-05-20,1118.3,1124.34,1103.2,1112.85,293060345
2003-05-21,1110.78,1115.56,1104.11,1113.68,273958621
2003-05-22,1116.21,1137.68,1112.59,1131.45,307563793
2003-05-23,1128.41,1135.49,1125.24,1130.05,249787931
2003-05-27,1123.66,1174.16,1123.25,1172.58,333234483
2003-05-28,1172.99,1181.93,1165.34,1173.31,352115517
2003-05-29,1175.4,1198.43,1172.52,1181.82,384289655
2003-05-30,1188.63,1201.25,1185.09,1197.89,399079310
2003-06-02,1210.77,1213.76,1180.32,1185.13,434056897
2003-06-03,1183.6,1198.95,1180.01,1198.57,356531034
2003-06-04,1199.74,1228.52,1195.96,1224.76,433743103
2003-06-05,1210.64,1231.79,1206.26,1231.72,422255172
2003-06-06,1254.64,1265.69,1210.33,1213.11,510794828
2003-06-09,1206.95,1214.22,1188.04,1195.55,320120690
2003-06-10,1201.26,1212.99,1194.2,1212.99,308905172
2003-06-11,1210.61,1230.5,1199.47,1228.24,333137931
2003-06-12,1233.48,1235.88,1218.02,1229.32,308741379
2003-06-13,1231.75,1235.42,1201.12,1203.91,312610345
2003-06-16,1211.58,1242.5,1206.13,1241.58,329751724
2003-06-17,1247.57,1247.57,1229.73,1239.63,339418966
2003-06-18,1233.83,1255.39,1225.7,1247.9,358979310
2003-06-19,1247.5,1255.3,1222.87,1225.89,337537931
2003-06-20,1235.2,1235.84,1217.19,1223.13,304674138
2003-06-23,1220.19,1221.65,1189.78,1200.17,292231034
2003-06-24,1196.62,1209.84,1188.2,1191.7,279225862
2003-06-25,1193.16,1212.79,1186.53,1188.41,269589655
2003-06-26,1194.87,1217.21,1191.19,1214.68,269113793
2003-06-27,1216.86,1229.11,1199.6,1205.25,267920690
2003-06-30,1212.51,1218.8,1199.83,1201.69,309106897
2003-07-01,1195.3,1219.23,1180.11,1217.37,295141379
2003-07-02,1223.19,1245.78,1223.06,1245.75,321836207
2003-07-03,1233.4,1250.62,1228.4,1231.34,162915517
2003-07-07,1250.03,1282.31,1250.03,1281.89,316617241
2003-07-08,1275.79,1298.93,1272.29,1298.37,348015517
2003-07-09,1294.58,1307.03,1285.42,1295.16,364417241
2003-07-10,1280.44,1286.02,1260.76,1268.65,298931034
2003-07-11,1273.94,1285.85,1271.76,1280.57,261531034
2003-07-14,1301.19,1316.42,1290.48,1295.74,340203448
2003-07-15,1309.69,1311.1,1285.56,1294.47,330281034
2003-07-16,1305.76,1306.52,1277.46,1291.99,331131034
2003-07-17,1274.73,1279.82,1249.59,1255.94,329772414
2003-07-18,1265,1267.69,1244.11,1259.91,276360345
2003-07-21,1256.12,1256.45,1232.16,1240.78,251605172
2003-07-22,1252.99,1265.4,1242.17,1257.63,301675862
2003-07-23,1262.59,1270.44,1246.89,1268.52,316375862
2003-07-24,1282.13,1287.45,1252.12,1253.76,327800000
2003-07-25,1252.62,1278.31,1237.75,1278.31,273789655
2003-07-28,1281.5,1285.86,1272.01,1280.53,264796552
2003-07-29,1284.24,1287.84,1257.13,1275.17,293758621
2003-07-30,1276.58,1277.19,1261.68,1263.78,260993103
2003-07-31,1278.29,1298.81,1269.89,1276.94,320425862
2003-08-01,1274.61,1276.99,1260.09,1264.34,255868966
2003-08-04,1263.62,1277.07,1240.67,1267.38,271277586
2003-08-05,1263.79,1263.83,1226.82,1229.72,300582759
2003-08-06,1221.99,1237.14,1211.27,1215.13,321081034
2003-08-07,1214.89,1225.29,1208.74,1217.17,282420690
2003-08-08,1223.66,1227.42,1204.29,1207.28,230401724
2003-08-11,1209.35,1230.26,1208.33,1223.14,207548276
2003-08-12,1227.5,1241.62,1220.12,1240.7,229282759
2003-08-13,1247.56,1249.14,1233.8,1240.37,249862069
2003-08-14,1241.17,1254,1235.05,1251.9,226132759
2003-08-15,1250.45,1257.46,1246.32,1253.63,121370690
2003-08-18,1258.18,1284.88,1256.9,1284.81,254536207
2003-08-19,1291.37,1301.31,1281.71,1299.69,297308621
2003-08-20,1289.43,1307.45,1288.75,1299.73,259786207
2003-08-21,1309.57,1319.88,1299.02,1314.65,296977586
2003-08-22,1338.19,1342.64,1304.51,1304.54,294000000
2003-08-25,1302.5,1307.85,1295.82,1306.64,192731034
2003-08-26,1298.23,1309.83,1280.59,1309.05,238424138
2003-08-27,1305.98,1320.02,1303.15,1318.93,232712069
2003-08-28,1323.21,1332.47,1308.98,1332.33,252846552
2003-08-29,1328.49,1344.74,1327.93,1341.2,207962069
2003-09-02,1347.64,1361.09,1333.29,1361.09,305824138
2003-09-03,1370.35,1375.3,1354.72,1360.19,402262069
2003-09-04,1360.22,1376.06,1356.23,1373.26,325272414
2003-09-05,1366.29,1380.24,1355.02,1361.9,336558621
2003-09-08,1366.55,1387.45,1365.09,1386.73,350506897
2003-09-09,1380.13,1382.11,1364.94,1370.56,382786207
2003-09-10,1357.8,1362.84,1332.28,1332.28,345103448
2003-09-11,1339.88,1358.02,1327.92,1350.8,301387931
2003-09-12,1340.78,1357.63,1330.31,1357.63,295477586
2003-09-15,1359.97,1363.48,1345.94,1347.77,252405172
2003-09-16,1348.75,1383.48,1348.75,1382.82,308408621
2003-09-17,1379.37,1388.18,1369.76,1376.8,328241379
2003-09-18,1374.56,1401.64,1368.61,1400.13,346725862
2003-09-19,1406.61,1406.61,1383.24,1392.26,325000000
2003-09-22,1371.18,1374.9,1358.6,1366.32,296565517
2003-09-23,1367.91,1388.67,1364.67,1388.15,322206897
2003-09-24,1388.54,1388.54,1339.61,1339.64,380684483
2003-09-25,1344.63,1357.99,1325.69,1325.75,350527586
2003-09-26,1323.87,1333.98,1309.2,1309.31,317505172
2003-09-29,1318.33,1335.56,1306.11,1335.51,287401724
2003-09-30,1323.95,1325.41,1302.26,1303.7,321420690
2003-10-01,1312.43,1336.13,1306.33,1335.34,314093103
2003-10-02,1332.16,1343.52,1325.93,1337.1,276567241
2003-10-03,1363.1,1385.79,1363.1,1375.32,347341379
2003-10-06,1378.2,1384.11,1370.45,1381.7,237208621
2003-10-07,1372.09,1392.65,1368.13,1392.56,317289655
2003-10-08,1398.46,1398.99,1376.4,1382.4,310667241
2003-10-09,1404.88,1418.09,1386.63,1396.95,359217241
2003-10-10,1399.18,1406.27,1393.97,1404.87,252584483
2003-10-13,1412.37,1422.28,1405.05,1414.72,258401724
2003-10-14,1411.53,1421,1406.39,1420.66,302981034
2003-10-15,1439.97,1439.97,1409.77,1417.59,347791379
2003-10-16,1411.23,1427.61,1411.08,1426.71,304460345
2003-10-17,1423.99,1426.38,1392.08,1394.02,301232759
2003-10-20,1395.41,1409.31,1388.54,1409.31,265067241
2003-10-21,1413.01,1429.2,1405.51,1422.13,299265517
2003-10-22,1403.76,1404.05,1385.15,1387.4,295079310
2003-10-23,1371.9,1387.01,1369.91,1378.11,333981034
2003-10-24,1360.55,1370.67,1346.01,1370.61,337420690
2003-10-27,1378.95,1384.91,1369.38,1377.41,261841379
2003-10-28,1385.57,1420.02,1382.88,1420.02,357975862
2003-10-29,1414.18,1423.69,1410.51,1419.92,339331034
2003-10-30,1437.65,1437.76,1413.57,1417.38,372213793
2003-10-31,1423.39,1425.25,1411.76,1416.39,316068966
2003-11-03,1423.13,1445.72,1422.32,1443.13,360246552
2003-11-04,1434.35,1442.27,1425.26,1429.38,358963793
2003-11-05,1428.04,1437.85,1414.37,1429.56,347955172
2003-11-06,1439.22,1443.06,1421.56,1440.08,369281034
2003-11-07,1450.47,1453.46,1436.13,1436.73,337470690
2003-11-10,1435.87,1437.06,1412.14,1414.62,301750000
2003-11-11,1412.5,1418.46,1401.45,1409.64,282381034
2003-11-12,1414.21,1443.52,1413.84,1443.52,316756897
2003-11-13,1434.75,1442.27,1429.22,1439.87,322734483
2003-11-14,1438.99,1448.06,1407.4,1407.51,315470690
2003-11-17,1399.38,1402.61,1377.9,1393.75,320879310
2003-11-18,1401.46,1405.94,1364.7,1364.7,327363793
2003-11-19,1368.47,1382.94,1363.09,1378.9,310001724
2003-11-20,1365.73,1394.38,1362.09,1363.49,310189655
2003-11-21,1370.63,1375.94,1357.25,1373.32,279584483
2003-11-24,1385.2,1419.31,1385.2,1419.31,308796552
2003-11-25,1418.26,1424.35,1411.36,1411.36,316612069
2003-11-26,1422.01,1426.28,1400,1420.11,262894828
2003-11-28,1417.41,1426.76,1416.21,1424.25,121344828
2003-12-01,1434.1,1447.08,1427.12,1447.08,317244828
